id,title,overview,popularity,release_date,vote_average,vote_count
504903,Adultery Alumni Association,"Five college alumni gathered at a pension after a long time. We are happy to share our past memories, but do you really have a different purpose?! Yoon-jae visits Eugene, whom he had a crush on in college. A set meal enjoyed by two female classmates. The affair reunion is about to begin, with different ways of having fun...",36.167,2018-03-02,7.1,8
9702,Bound by Honor,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.",36.162,1993-02-05,8.1,1150
445571,Game Night,"Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night.",36.103,2018-02-15,6.9,5379
515195,Yesterday,"Jack Malik is a struggling singer-songwriter in an English seaside town whose dreams of fame are rapidly fading, despite the fierce devotion and support of his childhood best friend, Ellie. After a freak bus accident during a mysterious global blackout, Jack wakes up to discover that he's the only person on Earth who can remember The Beatles.",36.102,2019-06-26,6.7,3632
3114,The Searchers,"As a Civil War veteran spends years searching for a young niece captured by Indians, his motivation becomes increasingly questionable.",36.102,1956-05-16,7.7,1248
533535,Deadpool 3,The third installment in the Deadpool franchise.,36.086,2024-04-30,0.0,0
997120,Sniper: Rogue Mission,"When a crooked federal agent is involved in a human sex trafficking ring, Sniper and CIA Rookie Brandon Beckett goes rogue, teaming up with his former allies Homeland Security Agent Zero and assassin Lady Death to uncover the corrupt agent and take down the criminal organization.",36.084,2022-08-16,6.5,104
12437,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",36.078,2009-01-22,6.5,3341
894205,Werewolf by Night,"On a dark and somber night, a secret cabal of monster hunters emerge from the shadows and gather at the foreboding Bloodstone Temple following the death of their leader. In a strange and macabre memorial to the leader’s life, the attendees are thrust into a mysterious and deadly competition for a powerful relic—a hunt that will ultimately bring them face to face with a dangerous monster.",36.062,2022-09-25,7.0,1045
28609,Dragon Ball Z: Dead Zone,"In order to wish for immortality and avenge his father, Garlic Jr. collects the dragon balls, kidnapping Goku's son Gohan in the process. Goku, Kami, Piccolo, and Krillin unite to rescue Gohan and save the world from being sucked into a dead zone.",36.062,1989-07-15,6.7,481
284276,Cake,"After having visions of a member of her support group who killed herself, a woman who also suffers with chronic pain seeks out the widower of the suicide.",36.044,2014-09-07,6.3,851
476299,Ghostland,"A mother of two inherits a home from her aunt. On the first night in the new home she is confronted with murderous intruders and fights for her daughters’ lives. Sixteen years later the daughters reunite at the house, and that is when things get strange . . .",36.022,2018-03-14,7.4,2191
1085103,Clock,"On the eve of her 38th birthday, a woman desperately attempts to fix her broken biological clock.",36.014,2023-03-28,5.7,149
393457,Fences,"In 1950s Pittsburgh, a frustrated African-American father struggles with the constraints of poverty, racism, and his own inner demons as he tries to raise a family.",36.013,2016-12-16,6.9,2459
676701,"Tad, the Lost Explorer and the Emerald Tablet","Tad accidentally unleashes an ancient spell, endangering the lives of his friends Mummy, Jeff, and Belzoni. With everyone against him and only helped by Sara, he sets off on an adventure to end the Curse of the Mummy.",36.0,2022-08-24,7.6,263
531876,The Outpost,"A small unit of U.S. soldiers, alone at the remote Combat Outpost Keating, located deep in the valley of three mountains in Afghanistan, battles to defend against an overwhelming force of Taliban fighters in a coordinated attack. The Battle of Kamdesh, as it was known, was the bloodiest American engagement of the Afghan War in 2009 and Bravo Troop 3-61 CAV became one of the most decorated units of the 19-year conflict.",35.975,2020-06-24,6.9,925
1607,A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",35.963,1993-09-14,7.8,2158
440471,Escape Plan 2: Hades,"Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends.",35.958,2018-06-05,5.2,1313
501929,The Mitchells vs. the Machines,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.",35.95,2021-04-22,7.9,2591
373879,One Piece: Adventure of Nebulandia,"Kōmei devises a plan where Zoro and Sanji take part in an eating contest, and the two eat a strange ""good-for-nothing-only"" mushroom that turns them into good-for-nothing men. The two are then locked in a jail cell. When the rest of the Straw Hat Pirates chase after their imprisoned crew, they land on the island of Nebulandia, which features a mysterious fog made from sea water, and it has the same effects as seastone. The Straw Hat Pirates' arrival on Nebulandia is also a part of Kōmei's plan.",35.95,2015-12-20,7.7,182
441130,Wolfwalkers,"In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",35.949,2020-10-26,8.2,1026
5559,Bee Movie,"Barry B. Benson, a bee who has just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue us.",35.943,2007-10-28,6.0,4510
941045,Miss Fortune,"Ji-hye is a once-successful and beautiful swindler, who recently begins failing with her cons and dreams of changing her small-job life. Before her retirement, she decides to take on one last job which could change her whole life: seducing the son of a wealthy art broker family to steal the golden treasure hidden in their se- cret mansion. With the help of her daughter Ju-young, she succeeds in earning the trust of the family but it turns out to be a never ending battle. Can Ji-hye and Ju-young find the legendary treasure and start a new life?",35.938,2023-10-11,0.0,0
